lon,lat,FIV3(0.1)-0.02,FIV3(0.1)-0.1,FIV3(1.0)-0.02,FIV3(1.0)-0.1
-122.25192,37.10430,5.514646E+01,2.723645E+01,3.190395E+02,1.451133E+02
-122.25189,37.11329,5.724214E+01,2.663535E+01,2.962459E+02,1.396635E+02
-122.25186,37.12228,4.856281E+01,2.742707E+01,3.048019E+02,1.498088E+02
-122.25183,37.13128,5.095045E+01,2.649221E+01,2.925443E+02,1.414325E+02
-122.25181,37.14027,5.065339E+01,2.788511E+01,2.867492E+02,1.485777E+02
-122.25178,37.14926,4.944527E+01,2.712227E+01,2.808061E+02,1.387238E+02
-122.25175,37.15826,4.878240E+01,2.774517E+01,2.553377E+02,1.369982E+02
-122.25172,37.16725,4.938555E+01,2.686778E+01,2.595159E+02,1.403992E+02
-122.25169,37.17624,4.730016E+01,2.718813E+01,2.757023E+02,1.466737E+02
-122.25166,37.18524,4.710689E+01,2.811294E+01,2.703228E+02,1.435426E+02
-122.25163,37.19423,4.775476E+01,2.702132E+01,2.729273E+02,1.465276E+02
-122.25160,37.20322,4.615555E+01,2.782494E+01,2.690190E+02,1.510860E+02
-122.25157,37.21222,4.927469E+01,2.801742E+01,2.996631E+02,1.497449E+02
-122.25154,37.22121,5.127187E+01,2.949646E+01,2.769052E+02,1.515034E+02
-122.25151,37.23020,4.636052E+01,2.707197E+01,2.921314E+02,1.589913E+02
-122.25148,37.23920,4.951351E+01,2.864229E+01,2.914951E+02,1.547976E+02
-122.25145,37.24819,5.110348E+01,2.948298E+01,3.047099E+02,1.662831E+02
-122.25142,37.25718,5.394584E+01,3.072192E+01,3.190628E+02,1.663132E+02
-122.25139,37.26618,6.210082E+01,3.166190E+01,2.786260E+02,1.667586E+02
-122.25136,37.27517,5.503088E+01,3.130702E+01,3.238572E+02,1.696258E+02
-122.25133,37.28416,5.753914E+01,3.296001E+01,3.386504E+02,1.740257E+02
-122.25130,37.29316,6.090760E+01,3.404815E+01,3.415259E+02,1.824203E+02
-122.25127,37.30215,5.910359E+01,3.362774E+01,3.853030E+02,1.835814E+02
-122.25124,37.31114,6.388319E+01,3.481437E+01,3.715997E+02,1.975693E+02
-122.25121,37.32014,5.883875E+01,3.623320E+01,3.849003E+02,2.044831E+02
-122.25118,37.32913,6.432700E+01,3.634120E+01,3.908425E+02,1.964438E+02
-122.25115,37.33812,6.512925E+01,3.754227E+01,4.000000E+02,2.181351E+02
-122.25112,37.34712,7.457495E+01,4.062943E+01,4.000000E+02,2.145628E+02
-122.25109,37.35611,7.457495E+01,3.990992E+01,4.000000E+02,2.221534E+02
-122.25106,37.36510,8.171346E+01,4.330274E+01,4.000000E+02,2.293101E+02
-122.25103,37.37409,7.636254E+01,4.549046E+01,4.000000E+02,2.430934E+02
-122.25100,37.38309,8.095944E+01,4.303286E+01,4.000000E+02,2.539835E+02
-122.25097,37.39208,8.544491E+01,4.573941E+01,4.000000E+02,2.715175E+02
-122.25094,37.40107,8.610341E+01,4.530437E+01,4.000000E+02,2.678597E+02
-122.25091,37.41007,8.981589E+01,4.619979E+01,4.000000E+02,2.551437E+02
-122.25088,37.41906,7.855236E+01,4.520397E+01,4.000000E+02,2.644174E+02
-122.25085,37.42805,8.333839E+01,4.249226E+01,4.000000E+02,2.416641E+02
-122.25082,37.43705,7.955817E+01,4.292776E+01,4.000000E+02,2.446338E+02
-122.25079,37.44604,7.831625E+01,4.228759E+01,4.000000E+02,2.390463E+02
-122.25076,37.45503,7.028016E+01,3.800288E+01,4.000000E+02,2.296187E+02
-122.25073,37.46403,7.001072E+01,3.705537E+01,4.000000E+02,2.096757E+02
-122.25070,37.47302,6.678126E+01,3.741758E+01,3.917863E+02,2.032409E+02
-122.25067,37.48201,6.365915E+01,3.439478E+01,3.574728E+02,1.869836E+02
-122.25064,37.49101,6.291071E+01,3.386708E+01,3.545653E+02,1.813137E+02
-122.25061,37.50000,6.012798E+01,3.281670E+01,3.243398E+02,1.804806E+02
-122.24098,37.00537,5.495147E+01,2.645686E+01,3.432833E+02,1.484563E+02
-122.24095,37.01437,5.596520E+01,2.706689E+01,3.454342E+02,1.438405E+02
-122.24092,37.02336,6.067167E+01,2.791190E+01,3.303197E+02,1.443767E+02
-122.24089,37.03235,5.688766E+01,2.863311E+01,3.382678E+02,1.458640E+02
-122.24086,37.04135,5.639095E+01,2.719742E+01,3.541041E+02,1.493033E+02
-122.24083,37.05034,5.405568E+01,2.772167E+01,3.618563E+02,1.496118E+02
-122.24080,37.05933,5.159062E+01,2.735457E+01,3.309376E+02,1.487295E+02
-122.24077,37.06833,5.335403E+01,2.678530E+01,3.098464E+02,1.468034E+02
-122.24074,37.07732,5.487178E+01,2.655223E+01,3.032687E+02,1.379515E+02
-122.24071,37.08631,5.141653E+01,2.915864E+01,3.058409E+02,1.511255E+02
-122.24068,37.09531,5.279327E+01,2.687460E+01,3.213511E+02,1.414499E+02
-122.24065,37.10430,5.141936E+01,2.797432E+01,2.956884E+02,1.389341E+02
-122.24062,37.11329,5.074868E+01,2.723873E+01,3.133110E+02,1.476758E+02
-122.24059,37.12228,4.819600E+01,2.698654E+01,3.035801E+02,1.443647E+02
-122.24055,37.13128,4.976189E+01,2.696830E+01,2.795647E+02,1.405736E+02
-122.24052,37.14027,4.759890E+01,2.723410E+01,2.726915E+02,1.463030E+02
-122.24049,37.14926,4.496064E+01,2.673717E+01,2.895172E+02,1.460860E+02
-122.24046,37.15826,4.725425E+01,2.654210E+01,2.918055E+02,1.440840E+02
-122.24043,37.16725,4.830620E+01,2.639388E+01,2.719792E+02,1.380584E+02
-122.24040,37.17624,4.839878E+01,2.689369E+01,2.773302E+02,1.447549E+02
-122.24037,37.18524,4.460884E+01,2.623226E+01,2.598497E+02,1.446628E+02
-122.24034,37.19423,4.616146E+01,2.797642E+01,2.688937E+02,1.474805E+02
-122.24031,37.20322,4.519185E+01,2.755993E+01,2.740267E+02,1.509220E+02
-122.24028,37.21222,4.668119E+01,2.827886E+01,2.761260E+02,1.495330E+02
-122.24025,37.22121,4.559209E+01,2.825558E+01,2.822894E+02,1.502774E+02
-122.24021,37.23020,5.442388E+01,3.035472E+01,2.870622E+02,1.574063E+02
-122.24018,37.23920,4.995618E+01,2.945716E+01,2.995767E+02,1.692886E+02
-122.24015,37.24819,5.457831E+01,3.064356E+01,2.982804E+02,1.639009E+02
-122.24012,37.25718,5.648818E+01,3.165164E+01,3.068536E+02,1.663132E+02
-122.24009,37.26618,5.614736E+01,3.224418E+01,3.228734E+02,1.734930E+02
-122.24006,37.27517,5.507745E+01,3.192537E+01,3.315667E+02,1.741603E+02
-122.24003,37.28416,6.165709E+01,3.290772E+01,3.166634E+02,1.788546E+02
-122.24000,37.29316,5.822557E+01,3.282569E+01,3.686312E+02,1.859809E+02
-122.23997,37.30215,6.023706E+01,3.539572E+01,4.000000E+02,1.928580E+02
-122.23994,37.31114,6.771975E+01,3.621310E+01,3.806215E+02,1.975775E+02
-122.23990,37.32014,7.238517E+01,3.892434E+01,4.000000E+02,2.043040E+02
-122.23987,37.32913,7.190008E+01,4.037137E+01,4.000000E+02,2.109444E+02
-122.23984,37.33812,7.424890E+01,4.135526E+01,4.000000E+02,2.178538E+02
-122.23981,37.34712,7.546334E+01,3.962078E+01,4.000000E+02,2.235355E+02
-122.23978,37.35611,8.008089E+01,4.430749E+01,4.000000E+02,2.428421E+02
-122.23975,37.36510,7.879694E+01,4.249986E+01,4.000000E+02,2.570299E+02
-122.23972,37.37409,8.468134E+01,4.552791E+01,4.000000E+02,2.614661E+02
-122.23969,37.38309,8.593625E+01,4.484286E+01,4.000000E+02,2.679782E+02
-122.23965,37.39208,8.308692E+01,4.409617E+01,4.000000E+02,2.723822E+02
-122.23962,37.40107,8.453053E+01,4.499453E+01,4.000000E+02,2.569300E+02
-122.23959,37.41007,8.593625E+01,4.666687E+01,4.000000E+02,2.672846E+02
-122.23956,37.41906,7.982754E+01,4.372365E+01,4.000000E+02,2.464128E+02
-122.23953,37.42805,7.837840E+01,4.226408E+01,4.000000E+02,2.317716E+02
-122.23950,37.43705,7.640721E+01,4.084277E+01,4.000000E+02,2.236622E+02
-122.23947,37.44604,7.142686E+01,3.857383E+01,4.000000E+02,2.096270E+02
-122.23944,37.45503,7.108568E+01,3.790487E+01,4.000000E+02,2.012701E+02
-122.23940,37.46403,6.261027E+01,3.491073E+01,4.000000E+02,2.011734E+02
-122.23937,37.47302,6.207454E+01,3.416425E+01,3.628693E+02,1.938077E+02
-122.23934,37.48201,5.870241E+01,3.370125E+01,3.549960E+02,1.890412E+02
-122.23931,37.49101,5.624975E+01,3.319941E+01,3.222317E+02,1.767347E+02
-122.23928,37.50000,5.451739E+01,3.170295E+01,3.252427E+02,1.753738E+02
-122.22972,37.00537,5.641826E+01,2.679863E+01,3.098629E+02,1.448532E+02
-122.22969,37.01437,5.528803E+01,2.638193E+01,3.281654E+02,1.404768E+02
-122.22966,37.02336,5.192127E+01,2.661148E+01,3.242299E+02,1.473123E+02
-122.22963,37.03235,5.772953E+01,2.857187E+01,3.268854E+02,1.444119E+02
-122.22960,37.04135,5.353541E+01,2.764924E+01,3.143674E+02,1.403793E+02
-122.22956,37.05034,5.463005E+01,2.685241E+01,3.094506E+02,1.427115E+02
-122.22953,37.05933,5.050637E+01,2.698610E+01,2.899854E+02,1.456318E+02
-122.22950,37.06833,5.588409E+01,2.641037E+01,3.080974E+02,1.483745E+02
-122.22947,37.07732,5.472733E+01,2.800813E+01,3.186856E+02,1.454691E+02
-122.22944,37.08631,5.305015E+01,2.827985E+01,2.879086E+02,1.409394E+02
-122.22940,37.09531,5.338983E+01,2.770651E+01,3.026008E+02,1.473094E+02
-122.22937,37.10430,5.142121E+01,2.882760E+01,2.876214E+02,1.406500E+02
-122.22934,37.11329,5.252061E+01,2.722165E+01,2.615573E+02,1.393885E+02
-122.22931,37.12228,4.896407E+01,2.708848E+01,2.719792E+02,1.444009E+02
-122.22927,37.13128,4.633487E+01,2.648897E+01,2.529576E+02,1.370210E+02
-122.22924,37.14027,4.419024E+01,2.523381E+01,2.811355E+02,1.408790E+02
-122.22921,37.14926,4.692455E+01,2.706157E+01,2.747753E+02,1.467215E+02
-122.22918,37.15826,4.594096E+01,2.829179E+01,2.786315E+02,1.480112E+02
-122.22915,37.16725,4.710170E+01,2.660489E+01,2.641835E+02,1.443124E+02
-122.22911,37.17624,4.619793E+01,2.693688E+01,2.617751E+02,1.406675E+02
-122.22908,37.18524,4.269476E+01,2.665179E+01,2.809443E+02,1.472741E+02
-122.22905,37.19423,4.577346E+01,2.677954E+01,2.962459E+02,1.483912E+02
-122.22902,37.20322,4.759706E+01,2.741689E+01,2.738093E+02,1.498482E+02
-122.22898,37.21222,4.873153E+01,2.838362E+01,2.558486E+02,1.524907E+02
-122.22895,37.22121,4.710689E+01,2.976144E+01,2.695826E+02,1.548473E+02
-122.22892,37.23020,5.007808E+01,3.048700E+01,2.978859E+02,1.623123E+02
-122.22889,37.23920,5.007808E+01,2.930269E+01,2.939051E+02,1.600632E+02
-122.22885,37.24819,5.034287E+01,2.993720E+01,3.134677E+02,1.584815E+02
-122.22882,37.25718,5.292359E+01,3.115268E+01,3.266817E+02,1.720816E+02
-122.22879,37.26618,5.473120E+01,3.105843E+01,3.221699E+02,1.741104E+02
-122.22876,37.27517,5.623746E+01,3.256306E+01,3.287650E+02,1.770913E+02
-122.22873,37.28416,5.902514E+01,3.296881E+01,3.549960E+02,1.905475E+02
-122.22869,37.29316,5.742866E+01,3.353612E+01,3.468322E+02,1.880888E+02
-122.22866,37.30215,6.438133E+01,3.646996E+01,3.530830E+02,1.961211E+02
-122.22863,37.31114,6.825376E+01,3.618887E+01,4.000000E+02,2.228181E+02
-122.22860,37.32014,7.005154E+01,3.958756E+01,4.000000E+02,2.151714E+02
-122.22856,37.32913,7.726395E+01,4.295774E+01,4.000000E+02,2.263644E+02
-122.22853,37.33812,8.215403E+01,4.289018E+01,4.000000E+02,2.280064E+02
-122.22850,37.34712,7.492857E+01,4.085171E+01,4.000000E+02,2.512976E+02
-122.22847,37.35611,8.159130E+01,4.403370E+01,4.000000E+02,2.591636E+02
-122.22843,37.36510,8.488075E+01,4.546693E+01,4.000000E+02,2.614283E+02
-122.22840,37.37409,7.939537E+01,4.589091E+01,4.000000E+02,2.776340E+02
-122.22837,37.38309,8.695065E+01,4.559974E+01,4.000000E+02,2.671728E+02
-122.22834,37.39208,8.572838E+01,4.580515E+01,4.000000E+02,2.450739E+02
-122.22830,37.40107,8.447506E+01,4.561989E+01,4.000000E+02,2.535319E+02
-122.22827,37.41007,7.838935E+01,4.548534E+01,4.000000E+02,2.586575E+02
-122.22824,37.41906,8.150981E+01,4.212291E+01,4.000000E+02,2.447722E+02
-122.22820,37.42805,6.955629E+01,3.924407E+01,4.000000E+02,2.303897E+02
-122.22817,37.43705,7.288975E+01,3.961568E+01,3.915567E+02,2.083129E+02
-122.22814,37.44604,6.524865E+01,3.772910E+01,3.944934E+02,1.970249E+02
-122.22811,37.45503,7.099669E+01,3.636268E+01,3.736563E+02,1.953923E+02
-122.22807,37.46403,6.348976E+01,3.483665E+01,3.559380E+02,1.876738E+02
-122.22804,37.47302,5.886890E+01,3.295090E+01,3.305450E+02,1.817002E+02
-122.22801,37.48201,5.463005E+01,3.239378E+01,3.383494E+02,1.795416E+02
-122.22798,37.49101,5.676017E+01,3.169761E+01,2.908479E+02,1.677428E+02
-122.22794,37.50000,5.443532E+01,3.131827E+01,3.062180E+02,1.674750E+02
-122.21846,37.00537,5.441816E+01,2.604403E+01,3.261404E+02,1.431144E+02
-122.21843,37.01437,5.336939E+01,2.643243E+01,3.323511E+02,1.396107E+02
-122.21840,37.02336,5.034287E+01,2.635932E+01,2.932881E+02,1.475033E+02
-122.21836,37.03235,5.111964E+01,2.718297E+01,3.106537E+02,1.387644E+02
-122.21833,37.04135,4.702877E+01,2.664747E+01,2.772343E+02,1.373935E+02
-122.21830,37.05034,5.116419E+01,2.729494E+01,3.003360E+02,1.442180E+02
-122.21826,37.05933,5.188375E+01,2.750205E+01,2.866845E+02,1.423310E+02
-122.21823,37.06833,4.913948E+01,2.686520E+01,2.695826E+02,1.380868E+02
-122.21820,37.07732,5.073294E+01,2.663780E+01,2.670121E+02,1.416092E+02
-122.21816,37.08631,4.880856E+01,2.744772E+01,3.055058E+02,1.416996E+02
-122.21813,37.09531,4.855898E+01,2.725411E+01,2.675684E+02,1.363429E+02
-122.21809,37.10430,4.715789E+01,2.656323E+01,2.640476E+02,1.435365E+02
-122.21806,37.11329,4.646589E+01,2.737178E+01,2.576327E+02,1.405145E+02
-122.21803,37.12228,4.296503E+01,2.617896E+01,2.617762E+02,1.410604E+02
-122.21799,37.13128,4.587056E+01,2.742289E+01,2.531146E+02,1.397247E+02
-122.21796,37.14027,4.301779E+01,2.666444E+01,2.650517E+02,1.424042E+02
-122.21793,37.14926,4.775720E+01,2.619970E+01,2.511930E+02,1.396232E+02
-122.21789,37.15826,4.694398E+01,2.844335E+01,2.644235E+02,1.388328E+02
-122.21786,37.16725,4.433005E+01,2.753917E+01,2.798626E+02,1.434578E+02
-122.21783,37.17624,4.662037E+01,2.698950E+01,2.512294E+02,1.428124E+02
-122.21779,37.18524,4.572000E+01,2.835262E+01,2.882071E+02,1.505349E+02
-122.21776,37.19423,4.817027E+01,2.753637E+01,2.808061E+02,1.536012E+02
-122.21773,37.20322,4.993383E+01,2.891627E+01,2.675902E+02,1.537990E+02
-122.21769,37.21222,4.692455E+01,2.942083E+01,2.796350E+02,1.516515E+02
-122.21766,37.22121,5.209341E+01,2.967129E+01,3.015873E+02,1.667644E+02
-122.21762,37.23020,4.973820E+01,2.835262E+01,3.039208E+02,1.671546E+02
-122.21759,37.23920,5.233669E+01,3.124442E+01,3.360202E+02,1.744161E+02
-122.21756,37.24819,5.389435E+01,3.188832E+01,3.137141E+02,1.709094E+02
-122.21752,37.25718,5.709280E+01,3.227200E+01,3.333539E+02,1.756429E+02
-122.21749,37.26618,6.216639E+01,3.446571E+01,3.552799E+02,1.828308E+02
-122.21746,37.27517,5.843910E+01,3.338099E+01,3.252427E+02,1.817477E+02
-122.21742,37.28416,6.024671E+01,3.460045E+01,3.595892E+02,1.916348E+02
-122.21739,37.29316,6.487701E+01,3.576723E+01,3.770558E+02,1.954733E+02
-122.21735,37.30215,7.086418E+01,3.830545E+01,3.864696E+02,1.959971E+02
-122.21732,37.31114,7.085730E+01,3.973972E+01,4.000000E+02,2.174383E+02
-122.21729,37.32014,7.260343E+01,4.192367E+01,4.000000E+02,2.302831E+02
-122.21725,37.32913,7.879694E+01,4.429940E+01,4.000000E+02,2.428643E+02
-122.21722,37.33812,8.298654E+01,4.499453E+01,4.000000E+02,2.429006E+02
-122.21719,37.34712,8.572838E+01,4.512221E+01,4.000000E+02,2.674025E+02
-122.21715,37.35611,8.484599E+01,4.485862E+01,4.000000E+02,2.696244E+02
-122.21712,37.36510,8.324558E+01,4.529134E+01,4.000000E+02,2.653336E+02
-122.21708,37.37409,8.554864E+01,4.645266E+01,4.000000E+02,2.640141E+02
-122.21705,37.38309,8.468704E+01,4.643360E+01,4.000000E+02,2.578733E+02
-122.21702,37.39208,7.619787E+01,4.392654E+01,4.000000E+02,2.550244E+02
-122.21698,37.40107,7.883698E+01,4.147161E+01,4.000000E+02,2.410027E+02
-122.21695,37.41007,8.049349E+01,4.259987E+01,4.000000E+02,2.286419E+02
-122.21691,37.41906,7.033297E+01,3.845692E+01,4.000000E+02,2.153809E+02
-122.21688,37.42805,7.552948E+01,3.911570E+01,4.000000E+02,2.172200E+02
-122.21685,37.43705,6.893776E+01,3.665090E+01,4.000000E+02,2.041244E+02
-122.21681,37.44604,6.107921E+01,3.488886E+01,3.814886E+02,2.004490E+02
-122.21678,37.45503,6.192049E+01,3.448035E+01,3.460020E+02,1.900962E+02
-122.21674,37.46403,6.141202E+01,3.348630E+01,3.594631E+02,1.824203E+02
-122.21671,37.47302,5.420238E+01,3.274487E+01,3.202918E+02,1.760010E+02
-122.21668,37.48201,5.576312E+01,3.211474E+01,3.178381E+02,1.698284E+02
-122.21664,37.49101,5.233669E+01,3.088872E+01,2.995745E+02,1.667824E+02
-122.21661,37.50000,5.362382E+01,3.091437E+01,2.895532E+02,1.651447E+02
-122.20720,37.00537,5.377247E+01,2.665967E+01,3.365086E+02,1.424957E+02
-122.20717,37.01437,4.881289E+01,2.787736E+01,2.982374E+02,1.423564E+02
-122.20713,37.02336,5.056153E+01,2.571532E+01,2.916348E+02,1.445280E+02
-122.20710,37.03235,4.836360E+01,2.570669E+01,2.655090E+02,1.389184E+02
-122.20706,37.04135,4.762769E+01,2.719178E+01,2.860385E+02,1.359156E+02
-122.20703,37.05034,4.577346E+01,2.549557E+01,2.764023E+02,1.398899E+02
-122.20699,37.05933,4.860735E+01,2.575272E+01,2.880659E+02,1.455747E+02
-122.20696,37.06833,4.779789E+01,2.767775E+01,2.950763E+02,1.450181E+02
-122.20692,37.07732,4.819600E+01,2.793031E+01,2.613472E+02,1.429530E+02
-122.20689,37.08631,4.746300E+01,2.667312E+01,2.509194E+02,1.381400E+02
-122.20685,37.09531,4.345394E+01,2.805761E+01,2.823537E+02,1.490793E+02
-122.20682,37.10430,4.522017E+01,2.591589E+01,2.601488E+02,1.398249E+02
-122.20678,37.11329,4.292412E+01,2.603329E+01,2.663560E+02,1.445255E+02
-122.20675,37.12228,4.836360E+01,2.690638E+01,2.689852E+02,1.396947E+02
-122.20671,37.13128,4.367009E+01,2.707892E+01,2.401559E+02,1.361017E+02
-122.20668,37.14027,5.016573E+01,2.601595E+01,2.576540E+02,1.429551E+02
-122.20664,37.14926,4.495622E+01,2.639887E+01,2.824318E+02,1.444282E+02
-122.20661,37.15826,4.680031E+01,2.824904E+01,2.321805E+02,1.397450E+02
-122.20657,37.16725,4.465868E+01,2.811795E+01,2.704711E+02,1.493384E+02
-122.20654,37.17624,4.530052E+01,2.582553E+01,2.517094E+02,1.473583E+02
-122.20650,37.18524,4.608690E+01,2.680308E+01,2.703021E+02,1.488709E+02
-122.20647,37.19423,4.730016E+01,2.859401E+01,2.862353E+02,1.525022E+02
-122.20643,37.20322,4.855898E+01,2.953369E+01,2.806763E+02,1.535283E+02
-122.20640,37.21222,5.431487E+01,2.995347E+01,2.885800E+02,1.579872E+02
-122.20636,37.22121,5.048574E+01,2.977408E+01,3.128588E+02,1.677607E+02
-122.20633,37.23020,5.417391E+01,3.148819E+01,3.010635E+02,1.655653E+02
-122.20629,37.23920,5.405278E+01,3.159228E+01,2.869644E+02,1.628623E+02
-122.20626,37.24819,5.474383E+01,3.306839E+01,3.418395E+02,1.772734E+02
-122.20622,37.25718,5.684638E+01,3.191856E+01,3.360241E+02,1.864061E+02
-122.20619,37.26618,6.085385E+01,3.424855E+01,3.471848E+02,1.810398E+02
-122.20615,37.27517,6.822454E+01,3.514759E+01,3.661971E+02,1.926046E+02
-122.20612,37.28416,6.703919E+01,3.586656E+01,4.000000E+02,1.996249E+02
-122.20608,37.29316,6.187052E+01,3.770376E+01,4.000000E+02,2.149693E+02
-122.20605,37.30215,7.364821E+01,3.907989E+01,4.000000E+02,2.161540E+02
-122.20601,37.31114,7.770110E+01,4.077260E+01,4.000000E+02,2.262166E+02
-122.20598,37.32014,7.641557E+01,4.174695E+01,4.000000E+02,2.374534E+02
-122.20594,37.32913,7.529376E+01,4.391507E+01,4.000000E+02,2.517512E+02
-122.20591,37.33812,7.517483E+01,4.511744E+01,4.000000E+02,2.569884E+02
-122.20587,37.34712,7.905669E+01,4.627728E+01,4.000000E+02,2.602758E+02
-122.20584,37.35611,8.927152E+01,4.687337E+01,4.000000E+02,2.646079E+02
-122.20580,37.36510,8.300688E+01,4.542579E+01,4.000000E+02,2.637086E+02
-122.20577,37.37409,8.610341E+01,4.638479E+01,4.000000E+02,2.615825E+02
-122.20573,37.38309,7.421345E+01,4.246120E+01,4.000000E+02,2.424208E+02
-122.20570,37.39208,7.615282E+01,4.190875E+01,4.000000E+02,2.431562E+02
-122.20566,37.40107,7.141771E+01,4.076382E+01,4.000000E+02,2.234054E+02
-122.20563,37.41007,6.956196E+01,3.942725E+01,4.000000E+02,2.174209E+02
-122.20559,37.41906,7.223104E+01,3.880160E+01,4.000000E+02,2.099313E+02
-122.20556,37.42805,7.043764E+01,3.851939E+01,4.000000E+02,1.953109E+02
-122.20552,37.43705,6.753514E+01,3.535045E+01,3.671873E+02,1.942203E+02
-122.20548,37.44604,6.111157E+01,3.387055E+01,3.378854E+02,1.864767E+02
-122.20545,37.45503,6.101172E+01,3.489318E+01,3.407507E+02,1.766136E+02
-122.20541,37.46403,5.423660E+01,3.236380E+01,3.465926E+02,1.774379E+02
-122.20538,37.47302,5.444329E+01,3.187262E+01,3.082395E+02,1.703250E+02
-122.20534,37.48201,4.817027E+01,3.004532E+01,2.885800E+02,1.640630E+02
-122.20531,37.49101,4.497402E+01,2.880557E+01,3.113873E+02,1.674803E+02
-122.20527,37.50000,4.905961E+01,3.020038E+01,2.783762E+02,1.599166E+02
-122.19594,37.00537,5.103444E+01,2.630382E+01,2.867492E+02,1.396875E+02
-122.19590,37.01437,4.877014E+01,2.656323E+01,2.750656E+02,1.428716E+02
-122.19587,37.02336,4.817027E+01,2.659585E+01,2.867492E+02,1.398236E+02
-122.19583,37.03235,5.030540E+01,2.640551E+01,2.903600E+02,1.487240E+02
-122.19579,37.04135,4.667841E+01,2.563141E+01,2.681587E+02,1.393143E+02
-122.19576,37.05034,4.588345E+01,2.671888E+01,2.656050E+02,1.366449E+02
-122.19572,37.05933,4.528632E+01,2.625776E+01,2.651476E+02,1.427824E+02
-122.19569,37.06833,4.421650E+01,2.537335E+01,2.703021E+02,1.460931E+02
-122.19565,37.07732,4.548824E+01,2.680021E+01,2.575675E+02,1.372795E+02
-122.19561,37.08631,4.265194E+01,2.633454E+01,2.531734E+02,1.395948E+02
-122.19558,37.09531,4.705208E+01,2.751706E+01,2.556753E+02,1.458148E+02
-122.19554,37.10430,4.582777E+01,2.587683E+01,2.595944E+02,1.370210E+02
-122.19551,37.11329,4.386861E+01,2.560749E+01,2.816981E+02,1.425197E+02
-122.19547,37.12228,4.531533E+01,2.591288E+01,2.633470E+02,1.429153E+02
-122.19543,37.13128,4.523327E+01,2.683391E+01,2.552637E+02,1.385745E+02
-122.19540,37.14027,4.457474E+01,2.554324E+01,2.594395E+02,1.404964E+02
-122.19536,37.14926,4.647330E+01,2.666750E+01,2.620052E+02,1.441559E+02
-122.19533,37.15826,4.632812E+01,2.738745E+01,2.707327E+02,1.497354E+02
-122.19529,37.16725,4.672277E+01,2.774216E+01,2.876214E+02,1.503870E+02
-122.19525,37.17624,4.462769E+01,2.690797E+01,2.555443E+02,1.451085E+02
-122.19522,37.18524,4.855898E+01,2.903701E+01,2.730158E+02,1.493194E+02
-122.19518,37.19423,4.927030E+01,2.841838E+01,2.822894E+02,1.487118E+02
-122.19514,37.20322,4.947288E+01,2.959677E+01,2.838129E+02,1.533536E+02
-122.19511,37.21222,5.223056E+01,3.012486E+01,2.897258E+02,1.646680E+02
-122.19507,37.22121,5.510304E+01,3.006444E+01,2.985289E+02,1.612665E+02
-122.19503,37.23020,5.108140E+01,3.030131E+01,3.272806E+02,1.738995E+02
-122.19500,37.23920,5.309418E+01,3.106197E+01,3.295889E+02,1.734967E+02
-122.19496,37.24819,5.521957E+01,3.108611E+01,3.090642E+02,1.744066E+02
-122.19493,37.25718,5.987780E+01,3.323430E+01,3.583108E+02,1.858892E+02
-122.19489,37.26618,6.647809E+01,3.587869E+01,3.784301E+02,2.041129E+02
-122.19485,37.27517,6.953289E+01,3.625015E+01,3.870431E+02,1.937102E+02
-122.19482,37.28416,6.429269E+01,3.802509E+01,4.000000E+02,2.098511E+02
-122.19478,37.29316,7.212371E+01,3.956036E+01,4.000000E+02,2.182767E+02
-122.19474,37.30215,7.314030E+01,4.065652E+01,4.000000E+02,2.198264E+02
-122.19471,37.31114,7.770368E+01,4.458589E+01,4.000000E+02,2.336769E+02
-122.19467,37.32014,8.103821E+01,4.297315E+01,4.000000E+02,2.596377E+02
-122.19463,37.32913,8.114051E+01,4.682181E+01,4.000000E+02,2.467550E+02
-122.19460,37.33812,8.248970E+01,4.499453E+01,4.000000E+02,2.560918E+02
-122.19456,37.34712,8.072997E+01,4.404430E+01,4.000000E+02,2.708319E+02
-122.19452,37.35611,8.189007E+01,4.368384E+01,4.000000E+02,2.725532E+02
-122.19449,37.36510,7.928542E+01,4.230690E+01,4.000000E+02,2.406294E+02
-122.19445,37.37409,7.689659E+01,4.256215E+01,4.000000E+02,2.515818E+02
-122.19441,37.38309,7.823520E+01,4.371876E+01,4.000000E+02,2.374534E+02
-122.19438,37.39208,7.721249E+01,3.948192E+01,4.000000E+02,2.290317E+02
-122.19434,37.40107,7.190008E+01,3.755158E+01,4.000000E+02,2.201210E+02
-122.19430,37.41007,7.141771E+01,3.814276E+01,4.000000E+02,2.107329E+02
-122.19427,37.41906,6.272873E+01,3.735571E+01,4.000000E+02,2.096757E+02
-122.19423,37.42805,6.888771E+01,3.559776E+01,3.734973E+02,1.969414E+02
-122.19419,37.43705,5.860607E+01,3.409615E+01,3.704123E+02,1.867678E+02
-122.19416,37.44604,5.951848E+01,3.385636E+01,3.407867E+02,1.861720E+02
-122.19412,37.45503,5.660154E+01,3.240671E+01,3.324898E+02,1.712616E+02
-122.19408,37.46403,5.272235E+01,3.217848E+01,3.068042E+02,1.720608E+02
-122.19405,37.47302,4.880856E+01,2.966895E+01,2.976207E+02,1.692886E+02
-122.19401,37.48201,4.817027E+01,2.904381E+01,2.812240E+02,1.612280E+02
-122.19397,37.49101,4.793997E+01,2.877204E+01,2.802993E+02,1.620474E+02
