# source_model_tree_path=('ltbrTrueMean',), gsim_tree_path=('b1',), investigation_time=50.0
lon,lat,FIV3(0.1)-0.02,FIV3(0.1)-0.1,FIV3(0.2)-0.02,FIV3(0.2)-0.1,FIV3(0.3)-0.02,FIV3(0.3)-0.1,FIV3(0.4)-0.02,FIV3(0.4)-0.1,FIV3(0.5)-0.02,FIV3(0.5)-0.1,FIV3(0.6)-0.02,FIV3(0.6)-0.1,FIV3(0.7)-0.02,FIV3(0.7)-0.1,FIV3(0.8)-0.02,FIV3(0.8)-0.1,FIV3(0.9)-0.02,FIV3(0.9)-0.1,FIV3(1.0)-0.02,FIV3(1.0)-0.1,FIV3(1.1)-0.02,FIV3(1.1)-0.1,FIV3(1.2)-0.02,FIV3(1.2)-0.1,FIV3(1.3)-0.02,FIV3(1.3)-0.1,FIV3(1.4)-0.02,FIV3(1.4)-0.1,FIV3(1.5)-0.02,FIV3(1.5)-0.1,FIV3(1.6)-0.02,FIV3(1.6)-0.1,FIV3(1.7)-0.02,FIV3(1.7)-0.1,FIV3(1.8)-0.02,FIV3(1.8)-0.1,FIV3(1.9)-0.02,FIV3(1.9)-0.1,FIV3(2.0)-0.02,FIV3(2.0)-0.1,FIV3(2.1)-0.02,FIV3(2.1)-0.1,FIV3(2.2)-0.02,FIV3(2.2)-0.1,FIV3(2.3)-0.02,FIV3(2.3)-0.1,FIV3(2.4)-0.02,FIV3(2.4)-0.1,FIV3(2.5)-0.02,FIV3(2.5)-0.1,FIV3(2.6)-0.02,FIV3(2.6)-0.1,FIV3(2.7)-0.02,FIV3(2.7)-0.1,FIV3(2.8)-0.02,FIV3(2.8)-0.1,FIV3(2.9)-0.02,FIV3(2.9)-0.1,FIV3(3.0)-0.02,FIV3(3.0)-0.1
-121.90161,37.95503,5.616445E+01,3.017021E+01,9.979523E+01,5.364032E+01,1.459497E+02,7.759376E+01,1.711443E+02,9.530767E+01,2.011808E+02,1.118706E+02,2.290007E+02,1.247267E+02,2.614447E+02,1.368954E+02,2.588398E+02,1.397351E+02,2.727552E+02,1.417533E+02,2.943156E+02,1.520919E+02,2.980416E+02,1.548629E+02,3.041162E+02,1.559012E+02,3.123108E+02,1.668317E+02,3.175313E+02,1.642745E+02,3.318424E+02,1.625678E+02,3.288200E+02,1.654765E+02,3.263127E+02,1.638386E+02,3.246421E+02,1.653077E+02,3.237959E+02,1.659825E+02,3.241388E+02,1.720562E+02,3.541949E+02,1.745984E+02,3.322094E+02,1.691479E+02,3.417080E+02,1.717452E+02,3.121145E+02,1.666454E+02,3.311628E+02,1.691520E+02,3.383075E+02,1.702810E+02,3.290650E+02,1.672332E+02,3.359570E+02,1.736638E+02,3.110974E+02,1.612406E+02,3.145175E+02,1.646288E+02
-121.90112,38.00000,4.983407E+01,2.847528E+01,9.108218E+01,5.045272E+01,1.328204E+02,7.291466E+01,1.599733E+02,8.968988E+01,1.932198E+02,1.042058E+02,2.069666E+02,1.180601E+02,2.278104E+02,1.241232E+02,2.325436E+02,1.322705E+02,2.387999E+02,1.350264E+02,2.590783E+02,1.424491E+02,2.712872E+02,1.462439E+02,2.596934E+02,1.469711E+02,2.802651E+02,1.508350E+02,2.858028E+02,1.566769E+02,2.880929E+02,1.543520E+02,2.749465E+02,1.521698E+02,2.810732E+02,1.558775E+02,2.830673E+02,1.511037E+02,2.829635E+02,1.547960E+02,2.887807E+02,1.578542E+02,2.967324E+02,1.602176E+02,2.977394E+02,1.553775E+02,3.006460E+02,1.607882E+02,2.959972E+02,1.554084E+02,2.942795E+02,1.566582E+02,2.949861E+02,1.570576E+02,2.946659E+02,1.560193E+02,2.949069E+02,1.586887E+02,2.904429E+02,1.560403E+02,2.761805E+02,1.545475E+02
-121.85533,37.01075,8.189071E+01,4.789371E+01,1.436778E+02,8.723611E+01,2.130125E+02,1.208615E+02,2.611569E+02,1.491398E+02,3.098627E+02,1.762159E+02,3.554105E+02,2.009825E+02,3.895421E+02,2.204334E+02,4.028978E+02,2.321818E+02,4.409518E+02,2.493478E+02,4.508991E+02,2.522016E+02,5.143913E+02,2.712490E+02,5.555677E+02,2.835496E+02,5.555726E+02,2.940743E+02,6.211305E+02,3.098261E+02,6.284157E+02,3.150730E+02,6.072182E+02,3.114165E+02,6.263938E+02,3.263425E+02,6.435220E+02,3.266061E+02,6.679706E+02,3.278343E+02,6.290289E+02,3.261100E+02,6.602663E+02,3.273224E+02,6.603933E+02,3.257299E+02,6.593644E+02,3.305744E+02,6.398886E+02,3.311396E+02,6.920144E+02,3.339607E+02,6.634821E+02,3.253623E+02,6.624347E+02,3.262237E+02,6.638104E+02,3.224421E+02,6.393272E+02,3.248488E+02,6.256631E+02,3.285404E+02
-121.85483,37.05571,9.266267E+01,5.419671E+01,1.673596E+02,9.699833E+01,2.558976E+02,1.440299E+02,3.056685E+02,1.762383E+02,3.765896E+02,2.079762E+02,4.462274E+02,2.415926E+02,4.759823E+02,2.602842E+02,5.238071E+02,2.771791E+02,5.461072E+02,2.940624E+02,5.792441E+02,3.085845E+02,6.191139E+02,3.255583E+02,6.639971E+02,3.455682E+02,7.035658E+02,3.590149E+02,7.405941E+02,3.701486E+02,7.425915E+02,3.760238E+02,7.404176E+02,3.694122E+02,7.841994E+02,3.881973E+02,8.049649E+02,3.907300E+02,7.836969E+02,3.903540E+02,7.448891E+02,3.915662E+02,7.998837E+02,3.907411E+02,7.634863E+02,3.856801E+02,7.549140E+02,3.778029E+02,8.242871E+02,3.784142E+02,8.040982E+02,3.960621E+02,7.713578E+02,3.827001E+02,8.017870E+02,3.930709E+02,7.920598E+02,3.886704E+02,7.681472E+02,3.849491E+02,7.919530E+02,3.804297E+02
-121.85432,37.10068,8.718396E+01,5.085944E+01,1.557906E+02,9.281610E+01,2.306889E+02,1.369690E+02,2.879807E+02,1.661790E+02,3.528340E+02,1.964365E+02,3.970006E+02,2.293023E+02,4.387139E+02,2.450288E+02,4.663967E+02,2.537292E+02,4.893606E+02,2.746221E+02,5.527833E+02,2.933149E+02,5.834597E+02,3.014668E+02,6.269487E+02,3.307142E+02,6.290389E+02,3.382021E+02,6.546299E+02,3.442855E+02,6.647982E+02,3.594663E+02,7.107568E+02,3.576290E+02,7.158830E+02,3.621702E+02,7.483658E+02,3.718766E+02,6.927575E+02,3.685433E+02,7.168086E+02,3.647383E+02,7.153456E+02,3.773005E+02,7.554649E+02,3.687966E+02,7.163657E+02,3.689610E+02,7.530731E+02,3.674746E+02,7.507612E+02,3.684451E+02,7.518906E+02,3.716233E+02,7.259436E+02,3.751561E+02,7.366096E+02,3.574417E+02,7.323394E+02,3.659891E+02,7.178708E+02,3.624506E+02
-121.85382,37.14564,7.091896E+01,4.199589E+01,1.248934E+02,7.429356E+01,1.796807E+02,1.055151E+02,2.264288E+02,1.321981E+02,2.740525E+02,1.552933E+02,3.085983E+02,1.811175E+02,3.324128E+02,1.929040E+02,3.423539E+02,1.965261E+02,3.846045E+02,2.120177E+02,4.183252E+02,2.296785E+02,4.275621E+02,2.302157E+02,4.476000E+02,2.466094E+02,4.594316E+02,2.523047E+02,5.096180E+02,2.666240E+02,4.949233E+02,2.658045E+02,4.988034E+02,2.682460E+02,5.358616E+02,2.779244E+02,5.288068E+02,2.747947E+02,5.159917E+02,2.818771E+02,5.304734E+02,2.849012E+02,5.418892E+02,2.823560E+02,5.357869E+02,2.849656E+02,5.302906E+02,2.840707E+02,5.486103E+02,2.877264E+02,5.474586E+02,2.830890E+02,5.323045E+02,2.894857E+02,5.374180E+02,2.863070E+02,5.497800E+02,2.816056E+02,5.505534E+02,2.854336E+02,5.271509E+02,2.803169E+02
-121.85332,37.19061,5.807485E+01,3.550677E+01,1.055098E+02,6.494238E+01,1.529835E+02,9.169162E+01,1.877624E+02,1.125034E+02,2.286463E+02,1.346596E+02,2.593370E+02,1.536280E+02,2.770380E+02,1.607227E+02,2.988991E+02,1.714058E+02,3.211358E+02,1.788380E+02,3.413176E+02,1.915091E+02,3.647021E+02,1.968866E+02,3.651169E+02,2.074407E+02,3.808214E+02,2.113996E+02,3.980009E+02,2.244674E+02,4.042860E+02,2.276334E+02,4.200974E+02,2.238008E+02,4.251680E+02,2.339151E+02,4.207656E+02,2.289242E+02,4.202223E+02,2.310147E+02,4.405090E+02,2.367464E+02,4.234028E+02,2.283907E+02,4.430503E+02,2.391516E+02,4.403515E+02,2.369636E+02,4.381362E+02,2.398583E+02,4.519182E+02,2.399918E+02,4.403641E+02,2.374423E+02,4.399859E+02,2.415669E+02,4.289833E+02,2.372496E+02,4.153842E+02,2.376098E+02,4.276551E+02,2.328948E+02
-121.85281,37.23558,5.203444E+01,3.233544E+01,9.161263E+01,5.779537E+01,1.383156E+02,8.537412E+01,1.676443E+02,1.045230E+02,2.035511E+02,1.235097E+02,2.301457E+02,1.418609E+02,2.359252E+02,1.478503E+02,2.767674E+02,1.584018E+02,2.772871E+02,1.619137E+02,2.901094E+02,1.749850E+02,3.047100E+02,1.758958E+02,3.228993E+02,1.888258E+02,3.358455E+02,1.941492E+02,3.350288E+02,2.002157E+02,3.608380E+02,2.020540E+02,3.396574E+02,2.000159E+02,3.580139E+02,2.080784E+02,3.701706E+02,2.105259E+02,3.659311E+02,2.096294E+02,3.750311E+02,2.092259E+02,3.837682E+02,2.169620E+02,3.655342E+02,2.131768E+02,3.848804E+02,2.227222E+02,3.833572E+02,2.152841E+02,3.736861E+02,2.142005E+02,3.698521E+02,2.128024E+02,3.883207E+02,2.191144E+02,3.887646E+02,2.162662E+02,3.671636E+02,2.109500E+02,3.697454E+02,2.110909E+02
-121.85231,37.28054,4.970787E+01,3.277714E+01,9.034762E+01,5.844995E+01,1.290087E+02,8.253120E+01,1.584051E+02,1.018544E+02,1.861258E+02,1.180821E+02,2.172454E+02,1.346431E+02,2.300603E+02,1.450986E+02,2.476359E+02,1.543054E+02,2.612814E+02,1.597612E+02,2.714684E+02,1.677264E+02,2.957318E+02,1.766256E+02,2.852341E+02,1.798716E+02,2.969759E+02,1.831995E+02,3.197014E+02,1.928033E+02,3.438280E+02,1.955136E+02,3.188488E+02,1.934904E+02,3.315271E+02,1.976532E+02,3.363759E+02,1.982464E+02,3.498593E+02,2.011532E+02,3.343389E+02,2.014397E+02,3.497332E+02,2.033712E+02,3.562060E+02,2.040186E+02,3.336571E+02,2.034249E+02,3.476603E+02,2.044754E+02,3.444054E+02,2.054934E+02,3.558612E+02,2.028591E+02,3.322530E+02,2.024828E+02,3.552323E+02,2.059912E+02,3.343205E+02,1.994395E+02,3.368608E+02,2.019008E+02
-121.85180,37.32551,5.266569E+01,3.440936E+01,9.535714E+01,6.237393E+01,1.406969E+02,9.000745E+01,1.757528E+02,1.127857E+02,2.040347E+02,1.280755E+02,2.442809E+02,1.476062E+02,2.490437E+02,1.570147E+02,2.675327E+02,1.641515E+02,2.873857E+02,1.757040E+02,2.957564E+02,1.815710E+02,3.103362E+02,1.885009E+02,3.169767E+02,1.947725E+02,3.275330E+02,2.034162E+02,3.419961E+02,2.090580E+02,3.582229E+02,2.105950E+02,3.420725E+02,2.034568E+02,3.667451E+02,2.123268E+02,3.576961E+02,2.110318E+02,3.621923E+02,2.119020E+02,3.652632E+02,2.160119E+02,3.610617E+02,2.168079E+02,3.605782E+02,2.149407E+02,3.616617E+02,2.213919E+02,3.740960E+02,2.166220E+02,3.732627E+02,2.180106E+02,3.733435E+02,2.145050E+02,3.674536E+02,2.227737E+02,3.836173E+02,2.161089E+02,3.617633E+02,2.156843E+02,3.598673E+02,2.103204E+02
-121.85129,37.37047,6.923328E+01,4.221222E+01,1.133358E+02,7.343060E+01,1.734082E+02,1.056923E+02,2.102101E+02,1.296765E+02,2.513733E+02,1.526747E+02,2.829539E+02,1.731836E+02,3.004313E+02,1.809194E+02,3.295266E+02,1.978340E+02,3.397519E+02,2.020164E+02,3.641475E+02,2.148655E+02,3.702513E+02,2.139676E+02,3.787312E+02,2.208335E+02,4.065010E+02,2.388728E+02,4.214902E+02,2.388540E+02,4.316623E+02,2.430609E+02,4.124851E+02,2.418724E+02,4.409448E+02,2.448418E+02,4.227575E+02,2.425653E+02,4.195814E+02,2.405571E+02,4.214360E+02,2.422163E+02,4.446861E+02,2.534557E+02,4.268917E+02,2.479160E+02,4.445641E+02,2.528718E+02,4.184534E+02,2.454572E+02,4.317993E+02,2.504318E+02,4.110161E+02,2.431530E+02,4.340417E+02,2.499082E+02,4.319815E+02,2.469273E+02,4.148791E+02,2.436499E+02,4.452856E+02,2.450249E+02
-121.85078,37.41544,8.675680E+01,5.159559E+01,1.571265E+02,9.453281E+01,2.189109E+02,1.360549E+02,2.824289E+02,1.692340E+02,3.291485E+02,1.986319E+02,3.835150E+02,2.287019E+02,3.996786E+02,2.381502E+02,4.390274E+02,2.560812E+02,4.500553E+02,2.670151E+02,4.718036E+02,2.823209E+02,5.033285E+02,2.904541E+02,5.208165E+02,2.895135E+02,5.653950E+02,3.053456E+02,5.459219E+02,2.992266E+02,5.715777E+02,3.109439E+02,5.592180E+02,3.022017E+02,5.768805E+02,3.092272E+02,5.520380E+02,3.150595E+02,5.472242E+02,3.091593E+02,5.627174E+02,3.083099E+02,5.794889E+02,3.125521E+02,5.562826E+02,3.088072E+02,5.599314E+02,3.145870E+02,5.696492E+02,3.127815E+02,5.801102E+02,3.161223E+02,5.701813E+02,3.072189E+02,5.697532E+02,3.097828E+02,5.791689E+02,3.138363E+02,5.435847E+02,2.993172E+02,5.459538E+02,3.015693E+02
-121.85027,37.46041,9.700117E+01,5.785539E+01,1.691480E+02,1.047526E+02,2.597220E+02,1.548720E+02,3.084722E+02,1.903691E+02,3.940462E+02,2.320305E+02,4.419545E+02,2.568582E+02,4.852326E+02,2.771970E+02,5.037653E+02,2.869864E+02,5.467459E+02,3.033938E+02,5.855425E+02,3.192712E+02,5.760132E+02,3.260998E+02,5.907587E+02,3.346370E+02,6.397498E+02,3.549845E+02,6.280737E+02,3.442639E+02,6.419441E+02,3.581758E+02,6.457510E+02,3.494318E+02,6.401628E+02,3.481246E+02,6.242341E+02,3.456145E+02,6.321383E+02,3.370950E+02,6.302018E+02,3.459671E+02,6.662442E+02,3.569260E+02,6.519111E+02,3.461563E+02,6.298179E+02,3.471190E+02,6.451328E+02,3.506420E+02,6.670739E+02,3.511376E+02,6.279174E+02,3.438638E+02,6.147661E+02,3.459227E+02,6.418377E+02,3.395777E+02,6.028806E+02,3.362606E+02,6.249321E+02,3.396470E+02
-121.84976,37.50537,8.807688E+01,5.542657E+01,1.621542E+02,1.013269E+02,2.382776E+02,1.441904E+02,3.004573E+02,1.803594E+02,3.604819E+02,2.112214E+02,3.954650E+02,2.386351E+02,4.313247E+02,2.515651E+02,4.779091E+02,2.812115E+02,4.925278E+02,2.833860E+02,5.039836E+02,2.984114E+02,5.209381E+02,3.067208E+02,5.609959E+02,3.124029E+02,5.725170E+02,3.284572E+02,5.953320E+02,3.277546E+02,5.934241E+02,3.272850E+02,5.637136E+02,3.250506E+02,5.923651E+02,3.319784E+02,6.079180E+02,3.331353E+02,5.795120E+02,3.228720E+02,6.324816E+02,3.368333E+02,6.430576E+02,3.331419E+02,5.981853E+02,3.299851E+02,6.060162E+02,3.257179E+02,6.098394E+02,3.301053E+02,5.763701E+02,3.290628E+02,6.053227E+02,3.244215E+02,5.834279E+02,3.329427E+02,5.979323E+02,3.322647E+02,6.002728E+02,3.283101E+02,5.706467E+02,3.169223E+02
-121.84925,37.55034,7.621997E+01,4.598490E+01,1.398995E+02,8.377788E+01,2.062487E+02,1.201062E+02,2.522846E+02,1.501619E+02,2.953566E+02,1.735597E+02,3.514737E+02,2.014617E+02,3.600575E+02,2.132906E+02,3.997083E+02,2.210139E+02,4.171471E+02,2.314850E+02,4.553508E+02,2.475174E+02,4.649120E+02,2.558093E+02,4.891515E+02,2.595003E+02,5.235396E+02,2.771527E+02,5.036429E+02,2.768405E+02,4.966246E+02,2.744280E+02,5.119202E+02,2.757745E+02,5.138264E+02,2.750446E+02,5.131731E+02,2.807055E+02,4.950079E+02,2.689425E+02,5.264561E+02,2.771049E+02,5.401560E+02,2.825931E+02,5.048438E+02,2.801760E+02,5.157256E+02,2.754605E+02,5.280089E+02,2.764799E+02,5.247527E+02,2.772494E+02,5.163296E+02,2.795572E+02,5.365566E+02,2.858852E+02,5.340562E+02,2.816496E+02,5.092179E+02,2.717743E+02,4.935661E+02,2.669808E+02
-121.84873,37.59531,7.032209E+01,4.084081E+01,1.222309E+02,7.441497E+01,1.782113E+02,1.058577E+02,2.267920E+02,1.311122E+02,2.536460E+02,1.536774E+02,3.078506E+02,1.719688E+02,3.230039E+02,1.835709E+02,3.589729E+02,1.946255E+02,3.592954E+02,2.002892E+02,3.831239E+02,2.157516E+02,3.931508E+02,2.160804E+02,3.998062E+02,2.227335E+02,4.260075E+02,2.284522E+02,4.325431E+02,2.326099E+02,4.312411E+02,2.352652E+02,4.234912E+02,2.304529E+02,4.513115E+02,2.408189E+02,4.549115E+02,2.408453E+02,4.514831E+02,2.391136E+02,4.656216E+02,2.458645E+02,4.433263E+02,2.446241E+02,4.542215E+02,2.418891E+02,4.654466E+02,2.485190E+02,4.499177E+02,2.444731E+02,4.347244E+02,2.393387E+02,4.415469E+02,2.447389E+02,4.780725E+02,2.463281E+02,4.670898E+02,2.461953E+02,4.312760E+02,2.395926E+02,4.365428E+02,2.359458E+02
-121.84822,37.64027,5.927307E+01,3.575371E+01,1.057232E+02,6.410873E+01,1.534896E+02,9.134342E+01,1.914108E+02,1.134578E+02,2.266546E+02,1.355144E+02,2.689706E+02,1.554117E+02,2.752369E+02,1.610715E+02,3.034748E+02,1.712942E+02,3.186527E+02,1.770593E+02,3.160823E+02,1.856976E+02,3.417302E+02,1.962649E+02,3.460075E+02,1.948697E+02,3.752857E+02,2.099553E+02,3.793926E+02,2.088081E+02,3.883648E+02,2.110560E+02,3.812432E+02,2.138389E+02,3.952525E+02,2.101079E+02,3.943845E+02,2.169615E+02,3.882974E+02,2.103173E+02,3.865959E+02,2.129212E+02,4.167191E+02,2.185625E+02,3.854664E+02,2.127339E+02,3.844144E+02,2.175218E+02,3.956429E+02,2.221974E+02,3.822899E+02,2.137625E+02,3.954039E+02,2.175442E+02,3.839838E+02,2.108021E+02,3.831150E+02,2.149926E+02,3.819448E+02,2.120883E+02,3.775668E+02,2.141430E+02
-121.84770,37.68524,5.584217E+01,3.355300E+01,1.003269E+02,6.034659E+01,1.444818E+02,8.761157E+01,1.786823E+02,1.069698E+02,2.095845E+02,1.250150E+02,2.367428E+02,1.393068E+02,2.639295E+02,1.478217E+02,2.668884E+02,1.582181E+02,2.813611E+02,1.619447E+02,3.021391E+02,1.722579E+02,3.182805E+02,1.731075E+02,3.125192E+02,1.758052E+02,3.375817E+02,1.907052E+02,3.319251E+02,1.888724E+02,3.435443E+02,1.891776E+02,3.393897E+02,1.925146E+02,3.515327E+02,1.915293E+02,3.372953E+02,1.949847E+02,3.431534E+02,1.899284E+02,3.548988E+02,1.917946E+02,3.814783E+02,2.090362E+02,3.662026E+02,1.965247E+02,3.677312E+02,1.977312E+02,3.535540E+02,1.985326E+02,3.525126E+02,1.982326E+02,3.550564E+02,1.969499E+02,3.639709E+02,1.982439E+02,3.717964E+02,2.009599E+02,3.537224E+02,1.940861E+02,3.373074E+02,1.951841E+02
-121.84719,37.73020,5.896967E+01,3.299702E+01,1.047608E+02,5.917526E+01,1.574034E+02,8.491212E+01,1.844250E+02,1.011158E+02,2.110647E+02,1.191952E+02,2.456961E+02,1.344498E+02,2.616426E+02,1.459276E+02,2.886810E+02,1.570081E+02,2.915975E+02,1.588028E+02,2.920029E+02,1.642101E+02,3.205879E+02,1.722312E+02,3.328852E+02,1.753486E+02,3.271939E+02,1.801107E+02,3.458051E+02,1.851290E+02,3.490152E+02,1.849304E+02,3.407932E+02,1.840446E+02,3.446635E+02,1.856759E+02,3.466228E+02,1.893336E+02,3.336469E+02,1.873011E+02,3.481398E+02,1.888992E+02,3.744200E+02,1.956869E+02,3.612075E+02,1.908588E+02,3.543509E+02,1.941776E+02,3.540796E+02,1.881906E+02,3.731459E+02,1.965475E+02,3.554153E+02,1.914440E+02,3.591497E+02,1.946733E+02,3.670129E+02,1.936893E+02,3.515268E+02,1.880883E+02,3.412401E+02,1.856544E+02
-121.84667,37.77517,5.734544E+01,3.215527E+01,1.059885E+02,5.848349E+01,1.521488E+02,8.226291E+01,1.856389E+02,1.012977E+02,2.161990E+02,1.189261E+02,2.487048E+02,1.333598E+02,2.704456E+02,1.411499E+02,2.846013E+02,1.516681E+02,2.858501E+02,1.560953E+02,3.085565E+02,1.622557E+02,3.152018E+02,1.683902E+02,3.138049E+02,1.678660E+02,3.300382E+02,1.769489E+02,3.556817E+02,1.844008E+02,3.356169E+02,1.808081E+02,3.412593E+02,1.821269E+02,3.388763E+02,1.805087E+02,3.630552E+02,1.887441E+02,3.584385E+02,1.817508E+02,3.388185E+02,1.857104E+02,3.611473E+02,1.923872E+02,3.417782E+02,1.827620E+02,3.660408E+02,1.893408E+02,3.614013E+02,1.926891E+02,3.491943E+02,1.865649E+02,3.548246E+02,1.837761E+02,3.552764E+02,1.888230E+02,3.499932E+02,1.848883E+02,3.264252E+02,1.794125E+02,3.557866E+02,1.863379E+02
-121.84615,37.82014,6.341662E+01,3.334796E+01,1.142436E+02,5.999542E+01,1.671758E+02,8.548854E+01,1.956325E+02,1.022287E+02,2.313759E+02,1.234500E+02,2.661767E+02,1.386754E+02,2.837883E+02,1.452766E+02,2.871253E+02,1.515160E+02,3.033248E+02,1.559768E+02,3.362459E+02,1.644164E+02,3.414458E+02,1.696627E+02,3.368999E+02,1.730586E+02,3.555005E+02,1.830929E+02,3.550839E+02,1.823077E+02,3.674220E+02,1.874902E+02,3.504638E+02,1.783717E+02,3.568332E+02,1.840182E+02,3.577693E+02,1.794255E+02,3.535371E+02,1.859809E+02,3.673986E+02,1.864705E+02,3.735306E+02,1.882174E+02,3.779937E+02,1.804072E+02,3.887500E+02,1.934571E+02,3.609575E+02,1.869604E+02,3.876267E+02,1.898568E+02,3.544419E+02,1.846536E+02,3.715973E+02,1.903064E+02,3.560388E+02,1.835349E+02,3.535881E+02,1.807591E+02,3.426208E+02,1.809832E+02
-121.84563,37.86510,6.560481E+01,3.327848E+01,1.224265E+02,5.949050E+01,1.784600E+02,8.769047E+01,2.142996E+02,1.075252E+02,2.526112E+02,1.242463E+02,2.820876E+02,1.379499E+02,3.078358E+02,1.484188E+02,3.167847E+02,1.582089E+02,3.508289E+02,1.668373E+02,3.408378E+02,1.615919E+02,3.837699E+02,1.735428E+02,3.618050E+02,1.715462E+02,3.814499E+02,1.854355E+02,3.759418E+02,1.838918E+02,3.888554E+02,1.813601E+02,3.681715E+02,1.787298E+02,3.808303E+02,1.819084E+02,3.773682E+02,1.832425E+02,3.771890E+02,1.807102E+02,3.718839E+02,1.832853E+02,4.025448E+02,1.904071E+02,3.757420E+02,1.827426E+02,3.909048E+02,1.887808E+02,3.870581E+02,1.855606E+02,3.995897E+02,1.862620E+02,3.660700E+02,1.891078E+02,3.890800E+02,1.877233E+02,3.874545E+02,1.863261E+02,3.533103E+02,1.780053E+02,3.729880E+02,1.840662E+02
-121.84511,37.91007,5.769108E+01,3.087749E+01,1.009273E+02,5.504104E+01,1.517550E+02,7.920769E+01,1.809894E+02,9.525292E+01,2.060342E+02,1.123722E+02,2.397853E+02,1.261508E+02,2.603080E+02,1.363063E+02,2.644887E+02,1.412445E+02,2.741429E+02,1.445681E+02,2.906891E+02,1.530109E+02,3.061714E+02,1.569159E+02,3.119791E+02,1.577191E+02,3.235220E+02,1.650241E+02,3.210265E+02,1.669480E+02,3.289961E+02,1.680928E+02,3.195017E+02,1.652686E+02,3.220620E+02,1.627025E+02,3.407639E+02,1.687727E+02,3.184233E+02,1.676785E+02,3.302051E+02,1.657102E+02,3.373558E+02,1.672376E+02,3.588256E+02,1.716935E+02,3.357685E+02,1.704448E+02,3.370113E+02,1.675278E+02,3.342501E+02,1.703105E+02,3.384285E+02,1.684066E+02,3.450083E+02,1.696367E+02,3.380054E+02,1.730373E+02,3.232314E+02,1.651741E+02,3.181096E+02,1.666095E+02
-121.84458,37.95503,4.746128E+01,2.668015E+01,8.769334E+01,4.752303E+01,1.217095E+02,7.028485E+01,1.448022E+02,8.362112E+01,1.709162E+02,9.869168E+01,1.896497E+02,1.089667E+02,2.113386E+02,1.172938E+02,2.280300E+02,1.249860E+02,2.284941E+02,1.267585E+02,2.472364E+02,1.373000E+02,2.591714E+02,1.396098E+02,2.506801E+02,1.386442E+02,2.550438E+02,1.471199E+02,2.640345E+02,1.454344E+02,2.721525E+02,1.486287E+02,2.642814E+02,1.443904E+02,2.623857E+02,1.483493E+02,2.670537E+02,1.519231E+02,2.636709E+02,1.447413E+02,2.750864E+02,1.501206E+02,2.905462E+02,1.565154E+02,2.761882E+02,1.480576E+02,2.886933E+02,1.518353E+02,2.771289E+02,1.495810E+02,2.772016E+02,1.507155E+02,2.862915E+02,1.536032E+02,2.811268E+02,1.506274E+02,2.714303E+02,1.511961E+02,2.664039E+02,1.475126E+02,2.637028E+02,1.483276E+02
-121.84406,38.00000,4.725292E+01,2.668676E+01,8.826862E+01,4.775423E+01,1.304515E+02,6.969647E+01,1.540095E+02,8.515653E+01,1.831628E+02,9.808669E+01,2.166322E+02,1.130162E+02,2.161134E+02,1.187281E+02,2.241303E+02,1.214809E+02,2.365422E+02,1.270127E+02,2.515094E+02,1.340805E+02,2.611623E+02,1.427787E+02,2.452850E+02,1.357255E+02,2.761943E+02,1.448996E+02,2.684473E+02,1.430926E+02,2.735811E+02,1.479182E+02,2.681239E+02,1.455533E+02,2.630352E+02,1.454337E+02,2.698814E+02,1.453273E+02,2.638535E+02,1.449563E+02,2.665135E+02,1.446932E+02,2.844857E+02,1.508553E+02,2.751428E+02,1.469748E+02,2.590806E+02,1.465297E+02,2.646284E+02,1.456379E+02,2.830499E+02,1.527486E+02,2.802659E+02,1.474187E+02,2.796635E+02,1.521467E+02,2.771720E+02,1.508430E+02,2.586707E+02,1.429031E+02,2.629426E+02,1.475385E+02
-121.79901,37.01075,9.382269E+01,5.506173E+01,1.749928E+02,1.000261E+02,2.529027E+02,1.469777E+02,3.077376E+02,1.822050E+02,3.802680E+02,2.150845E+02,4.531443E+02,2.473255E+02,4.906163E+02,2.681456E+02,5.085327E+02,2.834396E+02,5.644550E+02,3.069236E+02,5.898658E+02,3.184273E+02,6.203435E+02,3.308742E+02,6.913632E+02,3.438532E+02,7.196096E+02,3.640718E+02,7.405761E+02,3.844691E+02,7.679187E+02,3.800959E+02,7.561694E+02,3.808938E+02,8.006448E+02,3.954002E+02,7.710270E+02,3.935462E+02,7.758712E+02,3.948860E+02,7.696073E+02,3.906905E+02,7.942949E+02,3.907544E+02,7.708588E+02,3.908608E+02,7.796133E+02,3.842685E+02,7.766056E+02,3.914768E+02,8.008651E+02,3.921534E+02,7.810376E+02,3.953251E+02,8.004558E+02,3.987566E+02,7.920728E+02,3.871227E+02,7.618196E+02,3.943716E+02,7.631344E+02,3.764606E+02
